city	code	candidate	n
Condé-sur-l'Escaut	59153	Hidalgo	33
Condé-sur-l'Escaut	59153	Arthaud	18
Condé-sur-l'Escaut	59153	Poutou	16
Coudekerque-Branche	59155	Le Pen	4072
Coudekerque-Branche	59155	Macron	2559
Coudekerque-Branche	59155	Mélenchon	2125
Coudekerque-Branche	59155	Zemmour	549
Coudekerque-Branche	59155	Roussel	353
Coudekerque-Branche	59155	Jadot	315
Coudekerque-Branche	59155	Pécresse	241
Coudekerque-Branche	59155	Lassalle	231
Coudekerque-Branche	59155	Dupont-Aignan	217
Coudekerque-Branche	59155	Hidalgo	187
Coudekerque-Branche	59155	Arthaud	123
Coudekerque-Branche	59155	Poutou	121
Courchelettes	59156	Le Pen	672
Courchelettes	59156	Macron	336
Courchelettes	59156	Mélenchon	258
Courchelettes	59156	Zemmour	95
Courchelettes	59156	Roussel	60
Courchelettes	59156	Pécresse	49
Courchelettes	59156	Jadot	36
Courchelettes	59156	Dupont-Aignan	22
Courchelettes	59156	Lassalle	21
Courchelettes	59156	Arthaud	18
Courchelettes	59156	Hidalgo	18
Courchelettes	59156	Poutou	2
Cousolre	59157	Le Pen	424
Cousolre	59157	Macron	219
Cousolre	59157	Mélenchon	132
Cousolre	59157	Zemmour	76
Cousolre	59157	Pécresse	47
Cousolre	59157	Dupont-Aignan	28
Cousolre	59157	Roussel	25
Cousolre	59157	Lassalle	16
Cousolre	59157	Jadot	15
Cousolre	59157	Hidalgo	8
Cousolre	59157	Arthaud	7
Cousolre	59157	Poutou	5
Coutiches	59158	Macron	628
Coutiches	59158	Le Pen	560
Coutiches	59158	Mélenchon	299
Coutiches	59158	Zemmour	123
Coutiches	59158	Pécresse	87
Coutiches	59158	Jadot	70
Coutiches	59158	Lassalle	56
Coutiches	59158	Dupont-Aignan	50
Coutiches	59158	Roussel	49
Coutiches	59158	Hidalgo	29
Coutiches	59158	Arthaud	8
Coutiches	59158	Poutou	8
Craywick	59159	Le Pen	183
Craywick	59159	Macron	82
Craywick	59159	Mélenchon	66
Craywick	59159	Zemmour	23
Craywick	59159	Pécresse	13
Craywick	59159	Roussel	9
Craywick	59159	Dupont-Aignan	9
Craywick	59159	Hidalgo	7
Craywick	59159	Arthaud	5
Craywick	59159	Lassalle	5
Craywick	59159	Jadot	5
Craywick	59159	Poutou	3
Crespin	59160	Le Pen	804
Crespin	59160	Mélenchon	393
Crespin	59160	Macron	355
Crespin	59160	Zemmour	125
Crespin	59160	Roussel	74
Crespin	59160	Dupont-Aignan	32
Crespin	59160	Jadot	30
Crespin	59160	Pécresse	26
Crespin	59160	Lassalle	24
Crespin	59160	Hidalgo	19
Crespin	59160	Poutou	17
Crespin	59160	Arthaud	8
Crochte	59162	Macron	130
Crochte	59162	Le Pen	108
Crochte	59162	Mélenchon	53
Crochte	59162	Pécresse	32
Crochte	59162	Zemmour	27
Crochte	59162	Jadot	18
Crochte	59162	Lassalle	12
Crochte	59162	Dupont-Aignan	12
Crochte	59162	Hidalgo	10
Crochte	59162	Roussel	9
Crochte	59162	Poutou	3
Crochte	59162	Arthaud	0
Croix	59163	Macron	3310
Croix	59163	Mélenchon	2519
Croix	59163	Le Pen	1729
Croix	59163	Zemmour	701
Croix	59163	Jadot	607
Croix	59163	Pécresse	551
Croix	59163	Roussel	235
Croix	59163	Dupont-Aignan	178
Croix	59163	Lassalle	146
Croix	59163	Hidalgo	124
Croix	59163	Poutou	47
Croix	59163	Arthaud	36
Croix-Caluyau	59164	Le Pen	62
Croix-Caluyau	59164	Macron	39
Croix-Caluyau	59164	Mélenchon	24
Croix-Caluyau	59164	Zemmour	8
Croix-Caluyau	59164	Lassalle	7
Croix-Caluyau	59164	Pécresse	5
Croix-Caluyau	59164	Jadot	4
Croix-Caluyau	59164	Roussel	2
Croix-Caluyau	59164	Dupont-Aignan	1
Croix-Caluyau	59164	Arthaud	0
Croix-Caluyau	59164	Hidalgo	0
Croix-Caluyau	59164	Poutou	0
Crèvecoeur-sur-l'Escaut	59161	Le Pen	155
Crèvecoeur-sur-l'Escaut	59161	Macron	98
Crèvecoeur-sur-l'Escaut	59161	Mélenchon	59
Crèvecoeur-sur-l'Escaut	59161	Zemmour	29
Crèvecoeur-sur-l'Escaut	59161	Pécresse	29
Crèvecoeur-sur-l'Escaut	59161	Jadot	12
Crèvecoeur-sur-l'Escaut	59161	Lassalle	11
Crèvecoeur-sur-l'Escaut	59161	Dupont-Aignan	10
Crèvecoeur-sur-l'Escaut	59161	Roussel	7
Crèvecoeur-sur-l'Escaut	59161	Arthaud	3
Crèvecoeur-sur-l'Escaut	59161	Hidalgo	3
Crèvecoeur-sur-l'Escaut	59161	Poutou	1
Cuincy	59165	Le Pen	1113
Cuincy	59165	Macron	932
Cuincy	59165	Mélenchon	880
Cuincy	59165	Zemmour	205
Cuincy	59165	Jadot	120
Cuincy	59165	Pécresse	105
Cuincy	59165	Roussel	102
Cuincy	59165	Lassalle	59
Cuincy	59165	Hidalgo	58
Cuincy	59165	Dupont-Aignan	57
Cuincy	59165	Arthaud	17
Cuincy	59165	Poutou	15
Curgies	59166	Macron	270
Curgies	59166	Le Pen	232
Curgies	59166	Mélenchon	116
Curgies	59166	Zemmour	63
Curgies	59166	Roussel	35
Curgies	59166	Jadot	24
Curgies	59166	Pécresse	22
Curgies	59166	Lassalle	15
Curgies	59166	Dupont-Aignan	14
Curgies	59166	Hidalgo	8
Curgies	59166	Arthaud	4
Curgies	59166	Poutou	3
Cuvillers	59167	Le Pen	42
Cuvillers	59167	Macron	30
Cuvillers	59167	Pécresse	14
Cuvillers	59167	Zemmour	10
Cuvillers	59167	Mélenchon	10
Cuvillers	59167	Dupont-Aignan	4
Cuvillers	59167	Roussel	2
Cuvillers	59167	Lassalle	2
Cuvillers	59167	Arthaud	1
Cuvillers	59167	Hidalgo	1
Cuvillers	59167	Poutou	1
Cuvillers	59167	Jadot	0
Cysoing	59168	Macron	1118
Cysoing	59168	Le Pen	609
Cysoing	59168	Mélenchon	438
Cysoing	59168	Zemmour	227
Cysoing	59168	Jadot	169
Cysoing	59168	Pécresse	169
Cysoing	59168	Roussel	99
Cysoing	59168	Lassalle	54
Cysoing	59168	Hidalgo	51
Cysoing	59168	Dupont-Aignan	44
Cysoing	59168	Poutou	18
Cysoing	59168	Arthaud	17
Damousies	59169	Le Pen	48
Damousies	59169	Macron	37
Damousies	59169	Zemmour	10
Damousies	59169	Pécresse	9
Damousies	59169	Mélenchon	7
Damousies	59169	Roussel	5
Damousies	59169	Lassalle	5
Damousies	59169	Dupont-Aignan	2
Damousies	59169	Arthaud	0
Damousies	59169	Hidalgo	0
Damousies	59169	Jadot	0
Damousies	59169	Poutou	0
Dechy	59170	Le Pen	1064
Dechy	59170	Mélenchon	599
Dechy	59170	Macron	373
Dechy	59170	Roussel	120
Dechy	59170	Zemmour	109
Dechy	59170	Hidalgo	40
Dechy	59170	Jadot	37
Dechy	59170	Lassalle	33
Dechy	59170	Pécresse	30
Dechy	59170	Dupont-Aignan	23
Dechy	59170	Poutou	20
Dechy	59170	Arthaud	11
Dehéries	59171	Macron	15
Dehéries	59171	Le Pen	9
Dehéries	59171	Lassalle	2
Dehéries	59171	Roussel	1
Dehéries	59171	Zemmour	1
Dehéries	59171	Mélenchon	1
Dehéries	59171	Arthaud	0
Dehéries	59171	Hidalgo	0
Dehéries	59171	Jadot	0
Dehéries	59171	Pécresse	0
Dehéries	59171	Poutou	0
Dehéries	59171	Dupont-Aignan	0
Denain	59172	Le Pen	2972
Denain	59172	Mélenchon	2039
Denain	59172	Macron	1051
Denain	59172	Zemmour	290
Denain	59172	Roussel	274
Denain	59172	Hidalgo	88
Denain	59172	Pécresse	87
Denain	59172	Jadot	86
Denain	59172	Arthaud	74
Denain	59172	Lassalle	67
Denain	59172	Dupont-Aignan	67
Denain	59172	Poutou	37
Deûlémont	59173	Macron	401
Deûlémont	59173	Le Pen	308
Deûlémont	59173	Mélenchon	148
Deûlémont	59173	Zemmour	72
Deûlémont	59173	Pécresse	55
Deûlémont	59173	Dupont-Aignan	36
Deûlémont	59173	Jadot	33
Deûlémont	59173	Roussel	24
Deûlémont	59173	Lassalle	22
Deûlémont	59173	Hidalgo	9
Deûlémont	59173	Poutou	8
Deûlémont	59173	Arthaud	6
Dimechaux	59174	Le Pen	64
Dimechaux	59174	Macron	50
Dimechaux	59174	Mélenchon	16
Dimechaux	59174	Zemmour	14
Dimechaux	59174	Jadot	13
Dimechaux	59174	Pécresse	11
Dimechaux	59174	Lassalle	7
Dimechaux	59174	Dupont-Aignan	4
Dimechaux	59174	Roussel	3
Dimechaux	59174	Arthaud	0
Dimechaux	59174	Hidalgo	0
Dimechaux	59174	Poutou	0
Dimont	59175	Macron	64
Dimont	59175	Le Pen	50
Dimont	59175	Mélenchon	25
Dimont	59175	Pécresse	15
Dimont	59175	Zemmour	11
Dimont	59175	Lassalle	6
Dimont	59175	Jadot	6
Dimont	59175	Dupont-Aignan	6
Dimont	59175	Roussel	5
Dimont	59175	Arthaud	1
Dimont	59175	Hidalgo	1
Dimont	59175	Poutou	0
Doignies	59176	Le Pen	106
Doignies	59176	Macron	52
Doignies	59176	Mélenchon	17
Doignies	59176	Zemmour	13
Doignies	59176	Dupont-Aignan	7
Doignies	59176	Roussel	6
Doignies	59176	Lassalle	6
Doignies	59176	Pécresse	6
Doignies	59176	Jadot	5
Doignies	59176	Arthaud	3
Doignies	59176	Hidalgo	2
Doignies	59176	Poutou	2
Dompierre-sur-Helpe	59177	Le Pen	177
Dompierre-sur-Helpe	59177	Macron	105
Dompierre-sur-Helpe	59177	Mélenchon	70
Dompierre-sur-Helpe	59177	Zemmour	25
Dompierre-sur-Helpe	59177	Pécresse	22
Dompierre-sur-Helpe	59177	Lassalle	16
Dompierre-sur-Helpe	59177	Roussel	14
Dompierre-sur-Helpe	59177	Dupont-Aignan	11
Dompierre-sur-Helpe	59177	Arthaud	7
Dompierre-sur-Helpe	59177	Jadot	6
Dompierre-sur-Helpe	59177	Hidalgo	5
Dompierre-sur-Helpe	59177	Poutou	4
Don	59670	Macron	249
Don	59670	Le Pen	243
Don	59670	Mélenchon	142
Don	59670	Zemmour	49
Don	59670	Jadot	44
Don	59670	Roussel	28
Don	59670	Pécresse	22
Don	59670	Hidalgo	17
Don	59670	Dupont-Aignan	14
Don	59670	Lassalle	8
Don	59670	Poutou	6
Don	59670	Arthaud	5
Douai	59178	Le Pen	4757
Douai	59178	Mélenchon	4627
Douai	59178	Macron	4043
Douai	59178	Zemmour	989
Douai	59178	Jadot	611
Douai	59178	Pécresse	559
Douai	59178	Roussel	444
Douai	59178	Hidalgo	262
Douai	59178	Dupont-Aignan	239
Douai	59178	Lassalle	225
Douai	59178	Poutou	102
Douai	59178	Arthaud	89
Douchy-les-Mines	59179	Le Pen	2109
Douchy-les-Mines	59179	Mélenchon	1153
Douchy-les-Mines	59179	Macron	620
Douchy-les-Mines	59179	Roussel	326
Douchy-les-Mines	59179	Zemmour	181
Douchy-les-Mines	59179	Jadot	79
Douchy-les-Mines	59179	Dupont-Aignan	59
Douchy-les-Mines	59179	Lassalle	54
Douchy-les-Mines	59179	Pécresse	50
Douchy-les-Mines	59179	Hidalgo	41
Douchy-les-Mines	59179	Arthaud	27
Douchy-les-Mines	59179	Poutou	27
Dourlers	59181	Le Pen	109
Dourlers	59181	Macron	94
Dourlers	59181	Zemmour	28
Dourlers	59181	Mélenchon	26
Dourlers	59181	Pécresse	18
Dourlers	59181	Dupont-Aignan	14
Dourlers	59181	Roussel	11
Dourlers	59181	Lassalle	9
Dourlers	59181	Jadot	8
Dourlers	59181	Hidalgo	3
Dourlers	59181	Poutou	1
Dourlers	59181	Arthaud	0
Drincham	59182	Le Pen	50
Drincham	59182	Macron	35
Drincham	59182	Mélenchon	34
Drincham	59182	Lassalle	8
Drincham	59182	Pécresse	8
Drincham	59182	Jadot	7
Drincham	59182	Roussel	5
Drincham	59182	Hidalgo	4
Drincham	59182	Zemmour	3
Drincham	59182	Dupont-Aignan	3
Drincham	59182	Arthaud	1
Drincham	59182	Poutou	0
Dunkerque	59183	Le Pen	12603
Dunkerque	59183	Macron	11229
Dunkerque	59183	Mélenchon	9056
Dunkerque	59183	Zemmour	2310
Dunkerque	59183	Jadot	1383
Dunkerque	59183	Pécresse	1250
Dunkerque	59183	Roussel	1103
Dunkerque	59183	Lassalle	805
Dunkerque	59183	Hidalgo	691
Dunkerque	59183	Dupont-Aignan	655
Dunkerque	59183	Arthaud	341
Dunkerque	59183	Poutou	341
Ebblinghem	59184	Le Pen	143
Ebblinghem	59184	Macron	94
Ebblinghem	59184	Mélenchon	54
Ebblinghem	59184	Zemmour	23
Ebblinghem	59184	Lassalle	14
Ebblinghem	59184	Dupont-Aignan	11
Ebblinghem	59184	Pécresse	9
Ebblinghem	59184	Roussel	8
Ebblinghem	59184	Jadot	6
Ebblinghem	59184	Hidalgo	5
Ebblinghem	59184	Arthaud	4
Ebblinghem	59184	Poutou	4
Ecaillon	59185	Le Pen	432
Ecaillon	59185	Macron	195
Ecaillon	59185	Mélenchon	185
Ecaillon	59185	Roussel	43
Ecaillon	59185	Zemmour	35
Ecaillon	59185	Jadot	24
Ecaillon	59185	Lassalle	18
Ecaillon	59185	Dupont-Aignan	15
Ecaillon	59185	Hidalgo	11
Ecaillon	59185	Pécresse	11
Ecaillon	59185	Arthaud	4
Ecaillon	59185	Poutou	4
Eccles	59186	Le Pen	13
Eccles	59186	Macron	8
Eccles	59186	Mélenchon	6
Eccles	59186	Lassalle	5
Eccles	59186	Zemmour	5
Eccles	59186	Pécresse	5
Eccles	59186	Roussel	3
Eccles	59186	Dupont-Aignan	3
Eccles	59186	Jadot	1
Eccles	59186	Arthaud	0
Eccles	59186	Hidalgo	0
Eccles	59186	Poutou	0
Eclaibes	59187	Macron	60
Eclaibes	59187	Le Pen	57
Eclaibes	59187	Mélenchon	18
Eclaibes	59187	Zemmour	15
Eclaibes	59187	Pécresse	10
Eclaibes	59187	Dupont-Aignan	9
Eclaibes	59187	Roussel	6
Eclaibes	59187	Lassalle	4
Eclaibes	59187	Jadot	3
Eclaibes	59187	Arthaud	2
Eclaibes	59187	Poutou	2
Eclaibes	59187	Hidalgo	0
Ecuélin	59188	Le Pen	35
Ecuélin	59188	Macron	13
Ecuélin	59188	Zemmour	8
Ecuélin	59188	Mélenchon	5
Ecuélin	59188	Lassalle	4
Ecuélin	59188	Roussel	3
Ecuélin	59188	Dupont-Aignan	2
Ecuélin	59188	Pécresse	1
Ecuélin	59188	Poutou	1
Ecuélin	59188	Arthaud	0
Ecuélin	59188	Hidalgo	0
Ecuélin	59188	Jadot	0
Eecke	59189	Le Pen	227
Eecke	59189	Macron	215
Eecke	59189	Mélenchon	118
Eecke	59189	Zemmour	49
Eecke	59189	Pécresse	44
Eecke	59189	Jadot	32
Eecke	59189	Lassalle	31
Eecke	59189	Dupont-Aignan	22
Eecke	59189	Roussel	11
Eecke	59189	Hidalgo	7
Eecke	59189	Arthaud	3
Eecke	59189	Poutou	2
Elesmes	59190	Le Pen	218
Elesmes	59190	Macron	146
Elesmes	59190	Mélenchon	78
Elesmes	59190	Zemmour	49
Elesmes	59190	Pécresse	25
Elesmes	59190	Jadot	16
Elesmes	59190	Roussel	14
Elesmes	59190	Lassalle	14
Elesmes	59190	Dupont-Aignan	7
Elesmes	59190	Arthaud	6
Elesmes	59190	Hidalgo	6
Elesmes	59190	Poutou	4
Elincourt	59191	Le Pen	180
Elincourt	59191	Macron	72
Elincourt	59191	Mélenchon	35
Elincourt	59191	Zemmour	20
Elincourt	59191	Lassalle	11
Elincourt	59191	Dupont-Aignan	9
Elincourt	59191	Roussel	5
Elincourt	59191	Jadot	4
Elincourt	59191	Pécresse	4
Elincourt	59191	Hidalgo	2
Elincourt	59191	Poutou	2
Elincourt	59191	Arthaud	0
Emerchicourt	59192	Le Pen	215
Emerchicourt	59192	Mélenchon	83
Emerchicourt	59192	Roussel	71
Emerchicourt	59192	Macron	67
Emerchicourt	59192	Zemmour	29
Emerchicourt	59192	Dupont-Aignan	12
Emerchicourt	59192	Lassalle	9
Emerchicourt	59192	Pécresse	9
Emerchicourt	59192	Jadot	5
Emerchicourt	59192	Arthaud	4
Emerchicourt	59192	Hidalgo	4
Emerchicourt	59192	Poutou	1
Emmerin	59193	Macron	641
Emmerin	59193	Le Pen	398
Emmerin	59193	Mélenchon	394
Emmerin	59193	Jadot	118
Emmerin	59193	Zemmour	117
Emmerin	59193	Pécresse	74
Emmerin	59193	Roussel	42
Emmerin	59193	Lassalle	29
Emmerin	59193	Dupont-Aignan	27
Emmerin	59193	Hidalgo	24
Emmerin	59193	Arthaud	10
Emmerin	59193	Poutou	8
Englefontaine	59194	Le Pen	278
Englefontaine	59194	Macron	170
Englefontaine	59194	Mélenchon	111
Englefontaine	59194	Zemmour	48
Englefontaine	59194	Roussel	38
Englefontaine	59194	Pécresse	21
Englefontaine	59194	Jadot	20
Englefontaine	59194	Dupont-Aignan	16
Englefontaine	59194	Lassalle	14
Englefontaine	59194	Hidalgo	7
Englefontaine	59194	Poutou	5
Englefontaine	59194	Arthaud	3
Englos	59195	Macron	166
Englos	59195	Le Pen	70
Englos	59195	Mélenchon	55
Englos	59195	Zemmour	37
Englos	59195	Pécresse	22
Englos	59195	Jadot	13
Englos	59195	Dupont-Aignan	8
Englos	59195	Hidalgo	6
Englos	59195	Roussel	5
Englos	59195	Lassalle	4
Englos	59195	Poutou	1
Englos	59195	Arthaud	0
Ennetières-en-Weppes	59196	Macron	370
Ennetières-en-Weppes	59196	Le Pen	139
Ennetières-en-Weppes	59196	Mélenchon	90
Ennetières-en-Weppes	59196	Zemmour	76
Ennetières-en-Weppes	59196	Pécresse	58
Ennetières-en-Weppes	59196	Jadot	45
Ennetières-en-Weppes	59196	Lassalle	22
Ennetières-en-Weppes	59196	Dupont-Aignan	22
Ennetières-en-Weppes	59196	Roussel	13
Ennetières-en-Weppes	59196	Hidalgo	10
Ennetières-en-Weppes	59196	Arthaud	4
Ennetières-en-Weppes	59196	Poutou	4
Ennevelin	59197	Macron	543
Ennevelin	59197	Le Pen	328
Ennevelin	59197	Mélenchon	231
Ennevelin	59197	Zemmour	99
Ennevelin	59197	Jadot	94
Ennevelin	59197	Pécresse	75
Ennevelin	59197	Lassalle	40
Ennevelin	59197	Roussel	33
Ennevelin	59197	Dupont-Aignan	25
Ennevelin	59197	Hidalgo	22
Ennevelin	59197	Poutou	14
Ennevelin	59197	Arthaud	6
Eppe-Sauvage	59198	Le Pen	28
Eppe-Sauvage	59198	Mélenchon	21
Eppe-Sauvage	59198	Macron	19
Eppe-Sauvage	59198	Zemmour	7
Eppe-Sauvage	59198	Pécresse	7
Eppe-Sauvage	59198	Hidalgo	5
Eppe-Sauvage	59198	Jadot	5
Eppe-Sauvage	59198	Roussel	2
Eppe-Sauvage	59198	Dupont-Aignan	2
Eppe-Sauvage	59198	Lassalle	1
Eppe-Sauvage	59198	Poutou	1
Eppe-Sauvage	59198	Arthaud	0
Erchin	59199	Macron	139
Erchin	59199	Le Pen	124
Erchin	59199	Mélenchon	63
Erchin	59199	Zemmour	29
Erchin	59199	Pécresse	28
Erchin	59199	Jadot	14
Erchin	59199	Roussel	13
Erchin	59199	Lassalle	12
Erchin	59199	Dupont-Aignan	7
Erchin	59199	Poutou	3
Erchin	59199	Arthaud	2
Erchin	59199	Hidalgo	1
Eringhem	59200	Le Pen	123
Eringhem	59200	Macron	61
Eringhem	59200	Mélenchon	36
Eringhem	59200	Lassalle	18
Eringhem	59200	Zemmour	15
Eringhem	59200	Pécresse	14
Eringhem	59200	Dupont-Aignan	9
Eringhem	59200	Roussel	7
Eringhem	59200	Hidalgo	4
Eringhem	59200	Jadot	3
Eringhem	59200	Arthaud	1
Eringhem	59200	Poutou	1
Erquinghem-Lys	59202	Macron	905
Erquinghem-Lys	59202	Le Pen	863
Erquinghem-Lys	59202	Mélenchon	468
Erquinghem-Lys	59202	Zemmour	170
Erquinghem-Lys	59202	Jadot	108
Erquinghem-Lys	59202	Roussel	100
Erquinghem-Lys	59202	Pécresse	78
Erquinghem-Lys	59202	Dupont-Aignan	57
Erquinghem-Lys	59202	Lassalle	55
Erquinghem-Lys	59202	Hidalgo	43
Erquinghem-Lys	59202	Arthaud	23
Erquinghem-Lys	59202	Poutou	19
Erquinghem-le-Sec	59201	Macron	154
Erquinghem-le-Sec	59201	Le Pen	67
Erquinghem-le-Sec	59201	Mélenchon	49
Erquinghem-le-Sec	59201	Zemmour	33
Erquinghem-le-Sec	59201	Pécresse	26
Erquinghem-le-Sec	59201	Jadot	25
Erquinghem-le-Sec	59201	Roussel	7
Erquinghem-le-Sec	59201	Lassalle	5
Erquinghem-le-Sec	59201	Dupont-Aignan	5
Erquinghem-le-Sec	59201	Hidalgo	4
Erquinghem-le-Sec	59201	Poutou	3
Erquinghem-le-Sec	59201	Arthaud	2
Erre	59203	Le Pen	368
Erre	59203	Macron	168
Erre	59203	Mélenchon	145
Erre	59203	Zemmour	75
Erre	59203	Roussel	42
Erre	59203	Jadot	23
Erre	59203	Lassalle	20
Erre	59203	Pécresse	20
Erre	59203	Dupont-Aignan	19
Erre	59203	Hidalgo	9
Erre	59203	Poutou	5
Erre	59203	Arthaud	1
Escarmain	59204	Le Pen	121
Escarmain	59204	Macron	58
Escarmain	59204	Mélenchon	52
Escarmain	59204	Zemmour	25
Escarmain	59204	Pécresse	19
Escarmain	59204	Lassalle	10
Escarmain	59204	Dupont-Aignan	7
Escarmain	59204	Roussel	6
Escarmain	59204	Jadot	6
Escarmain	59204	Hidalgo	3
Escarmain	59204	Arthaud	1
Escarmain	59204	Poutou	1
Escaudain	59205	Le Pen	1848
Escaudain	59205	Mélenchon	843
Escaudain	59205	Macron	552
Escaudain	59205	Roussel	279
Escaudain	59205	Zemmour	179
Escaudain	59205	Pécresse	57
Escaudain	59205	Jadot	55
Escaudain	59205	Dupont-Aignan	52
Escaudain	59205	Lassalle	38
Escaudain	59205	Hidalgo	36
Escaudain	59205	Poutou	25
Escaudain	59205	Arthaud	20
Escaudoeuvres	59206	Le Pen	610
Escaudoeuvres	59206	Macron	387
Escaudoeuvres	59206	Mélenchon	267
Escaudoeuvres	59206	Zemmour	101
Escaudoeuvres	59206	Roussel	84
Escaudoeuvres	59206	Pécresse	38
Escaudoeuvres	59206	Dupont-Aignan	37
Escaudoeuvres	59206	Lassalle	32
Escaudoeuvres	59206	Jadot	29
Escaudoeuvres	59206	Hidalgo	20
Escaudoeuvres	59206	Arthaud	19
Escaudoeuvres	59206	Poutou	13
Escautpont	59207	Le Pen	988
Escautpont	59207	Macron	346
Escautpont	59207	Mélenchon	337
Escautpont	59207	Roussel	248
Escautpont	59207	Zemmour	102
Escautpont	59207	Jadot	29
Escautpont	59207	Lassalle	27
Escautpont	59207	Dupont-Aignan	23
Escautpont	59207	Pécresse	21
Escautpont	59207	Arthaud	15
Escautpont	59207	Poutou	9
Escautpont	59207	Hidalgo	7
Escobecques	59208	Macron	102
Escobecques	59208	Le Pen	41
Escobecques	59208	Mélenchon	22
Escobecques	59208	Pécresse	22
Escobecques	59208	Jadot	14
Escobecques	59208	Zemmour	13
Escobecques	59208	Roussel	5
Escobecques	59208	Dupont-Aignan	5
Escobecques	59208	Lassalle	4
Escobecques	59208	Hidalgo	2
Escobecques	59208	Arthaud	0
Escobecques	59208	Poutou	0
Esnes	59209	Le Pen	161
Esnes	59209	Macron	80
Esnes	59209	Mélenchon	45
Esnes	59209	Zemmour	31
Esnes	59209	Pécresse	11
Esnes	59209	Roussel	10
Esnes	59209	Lassalle	9
Esnes	59209	Jadot	8
Esnes	59209	Dupont-Aignan	7
Esnes	59209	Hidalgo	4
Esnes	59209	Poutou	3
Esnes	59209	Arthaud	2
Esquelbecq	59210	Macron	417
Esquelbecq	59210	Le Pen	356
Esquelbecq	59210	Mélenchon	187
Esquelbecq	59210	Zemmour	93
Esquelbecq	59210	Pécresse	65
Esquelbecq	59210	Jadot	49
Esquelbecq	59210	Roussel	45
Esquelbecq	59210	Lassalle	35
Esquelbecq	59210	Dupont-Aignan	28
Esquelbecq	59210	Hidalgo	23
Esquelbecq	59210	Arthaud	17
Esquelbecq	59210	Poutou	9
Esquerchin	59211	Le Pen	181
Esquerchin	59211	Macron	125
Esquerchin	59211	Mélenchon	75
Esquerchin	59211	Zemmour	32
Esquerchin	59211	Jadot	25
Esquerchin	59211	Pécresse	18
Esquerchin	59211	Roussel	15
Esquerchin	59211	Lassalle	9
Esquerchin	59211	Dupont-Aignan	6
Esquerchin	59211	Hidalgo	5
Esquerchin	59211	Arthaud	3
Esquerchin	59211	Poutou	2
Estaires	59212	Le Pen	1487
Estaires	59212	Macron	966
Estaires	59212	Mélenchon	529
Estaires	59212	Zemmour	240
Estaires	59212	Pécresse	114
Estaires	59212	Roussel	104
Estaires	59212	Jadot	83
Estaires	59212	Dupont-Aignan	69
Estaires	59212	Lassalle	59
Estaires	59212	Hidalgo	37
Estaires	59212	Poutou	32
Estaires	59212	Arthaud	24
Estourmel	59213	Le Pen	90
Estourmel	59213	Macron	86
Estourmel	59213	Mélenchon	30
Estourmel	59213	Zemmour	24
Estourmel	59213	Roussel	19
Estourmel	59213	Pécresse	18
Estourmel	59213	Jadot	9
Estourmel	59213	Dupont-Aignan	8
Estourmel	59213	Lassalle	7
Estourmel	59213	Hidalgo	5
Estourmel	59213	Arthaud	0
Estourmel	59213	Poutou	0
Estreux	59215	Macron	209
Estreux	59215	Le Pen	148
Estreux	59215	Mélenchon	82
Estreux	59215	Zemmour	47
Estreux	59215	Roussel	33
Estreux	59215	Pécresse	31
Estreux	59215	Jadot	27
Estreux	59215	Lassalle	15
Estreux	59215	Dupont-Aignan	13
Estreux	59215	Hidalgo	8
Estreux	59215	Arthaud	4
Estreux	59215	Poutou	4
Estrun	59219	Le Pen	184
Estrun	59219	Macron	87
Estrun	59219	Mélenchon	45
Estrun	59219	Zemmour	38
Estrun	59219	Roussel	25
Estrun	59219	Pécresse	22
Estrun	59219	Lassalle	11
Estrun	59219	Dupont-Aignan	9
Estrun	59219	Jadot	8
Estrun	59219	Arthaud	2
Estrun	59219	Poutou	2
Estrun	59219	Hidalgo	1
Estrées	59214	Le Pen	276
Estrées	59214	Macron	159
Estrées	59214	Mélenchon	117
Estrées	59214	Zemmour	40
Estrées	59214	Pécresse	23
Estrées	59214	Jadot	21
Estrées	59214	Roussel	16
Estrées	59214	Lassalle	11
Estrées	59214	Dupont-Aignan	9
Estrées	59214	Hidalgo	7
Estrées	59214	Arthaud	4
Estrées	59214	Poutou	4
Eswars	59216	Le Pen	85
Eswars	59216	Macron	56
Eswars	59216	Mélenchon	29
Eswars	59216	Zemmour	15
Eswars	59216	Roussel	13
Eswars	59216	Pécresse	12
Eswars	59216	Lassalle	7
Eswars	59216	Jadot	5
Eswars	59216	Hidalgo	3
Eswars	59216	Dupont-Aignan	3
Eswars	59216	Arthaud	1
Eswars	59216	Poutou	1
Eth	59217	Le Pen	69
Eth	59217	Macron	64
Eth	59217	Zemmour	14
Eth	59217	Pécresse	13
Eth	59217	Mélenchon	11
Eth	59217	Roussel	10
Eth	59217	Jadot	10
Eth	59217	Lassalle	9
Eth	59217	Dupont-Aignan	9
Eth	59217	Hidalgo	3
Eth	59217	Poutou	1
Eth	59217	Arthaud	0
Etroeungt	59218	Le Pen	242
Etroeungt	59218	Macron	190
Etroeungt	59218	Mélenchon	64
Etroeungt	59218	Zemmour	56
Etroeungt	59218	Pécresse	40
Etroeungt	59218	Dupont-Aignan	19
Etroeungt	59218	Jadot	16
Etroeungt	59218	Lassalle	15
Etroeungt	59218	Roussel	9
Etroeungt	59218	Hidalgo	7
Etroeungt	59218	Arthaud	5
