code	pid	mun_r1	mun_r2
59426	abdbd5acc07736c9e76949947533bde1	0	NA
59426	d5dec1aea7ded409cbc60b0cce19f33e	0	NA
59428	0e8658abc962391296952737f90ba252	0	NA
59428	56e74d6838a890e62ec6c7f3d08a705c	1	NA
59428	b1c7aad5075da2125f834405cbafb476	1	NA
59428	a6c4246e69e982e67afef28be7c476e4	0	NA
59428	3ccfc1f286b754eb8d1be05af2e869b5	0	NA
59428	9553e1d49d51f49d56a728941d95a82c	0	NA
59428	4982841f1c9aae4873ee8b6e2429014e	0	NA
59428	7b1d40840a5eb17cd4daef4228759437	1	NA
59428	b413b5b3caf154365ec3835450a5f07b	1	NA
59428	c5250d5835f79de880baf104b2bec7b6	0	NA
59428	d79f72d735e9ecdf13a09c918831a58d	0	NA
59429	03a5a917d3a9ab676f257383455923fb	0	NA
59429	685d58ca002c6fef712e7e54437dd6cc	1	NA
59429	43ab8f78f3879c164e897e0fd9d8a506	0	NA
59429	cf1a1be810f70e5e75475521e9212cb5	0	NA
59430	356674c7065e4995a0a2d2cd10221a95	4	NA
59430	556d6b2a8d218dc722e8a3f378dc17c8	0	NA
59432	5c4f5f8bd48c8e4cae7257d9c13d0f7a	1	NA
59432	d12b3a1706de354ea114a4d75afe26b5	0	NA
59434	c5ed7623ce0149a036631aeee1260776	3	NA
59434	3983806dbc5c05a91643b927734c9041	0	NA
59434	7948fa7fad578344fb5018cbaa23c055	1	NA
59434	1591dc8f7e45589b83987135c3a29364	1	NA
59434	7fead8704433210c60b21f119ae5815b	0	NA
59434	3a04d662a9a540ee370cc39128872477	0	NA
59434	8a898b1a91a5058910e2f8e0155affec	0	NA
59434	d427a76d5e65b1ccc8f2c9713ce2ee00	0	NA
59434	50fb2353be0928132533449b42fc809b	1	NA
59434	65e06cef817f2c7ec69deabb231b3903	1	NA
59434	e5183bab9fa1d31e0d09d15d47624c40	0	NA
59434	a54adca0259de16652d8dd722bcee878	0	NA
59434	322bbe348cbce2add12ad727f8ffe8be	0	NA
59434	e322d39cf271dd66d26f5d4b179324d4	1	NA
59434	87f47ed6d4b5c24999cee76e510c8094	0	NA
59434	5b9b8a3a0a9985e78c316649aed9956c	0	NA
59435	dff2f6d5fd442460a9f20e496fcb851a	0	NA
59435	74ab0f3b7300983b94fdcbb98b3b61e5	0	NA
59435	ca436022e6f61d2f28328c4c57c0f591	1	NA
59435	52ce9381db2d1882cbc8d90db60cf9b2	0	NA
59435	d77291e05e22645c6aa23034c7879f77	4	NA
59435	8e1ed5b23e18f9ce2bc68ff9bb2571ab	4	NA
59435	6bf0803583621a67eb15a34b757e11e0	4	NA
59435	b8b782ae5ce25ee8d4818257fd8f89fd	1	NA
59437	7edbb4beb2c2cadca851567968f7a714	1	NA
59438	c03a74efa51cdce784ca4aca997c8d2e	1	NA
59439	65833b4d57e8fc6d10cf9e95a4809fc0	0	NA
59439	4e83cd5f9fca836d5a9b9de73d174b92	0	NA
59441	005dbf2f9dbf4cdebbf95e30b785e4aa	1	NA
59441	567812292fd14e5f6d8e80a0b7af02c0	1	NA
59441	29733deb77cdab0cf66e3c49c459ab33	4	NA
59441	8529e946f94975f21078a885f747b131	1	NA
59441	e66c9f3ef66f29cbdf77fdc0206f611e	0	NA
59441	764facb3934f6bc15c7b5bf7fcd4e2b3	1	NA
59441	98fd9beae4ee556769fd615616158288	1	NA
59442	8a3c45e3ebfa87fd2cec9fe34a35993e	1	NA
59442	182e129c7b70d0f0627bab672f9afbbf	1	NA
59445	f7e135250c850495dd62f9ad24cc703e	1	NA
59445	b86dae42ba454dedd943e34982f73c48	1	NA
59445	5331b68bcbea6b61c114b7162019c08d	1	NA
59445	98a608e7732e4f6c02c2317f5609a514	1	NA
59445	22d48c936c4fff61aba4b3d54158660e	0	NA
59445	f0301e4abf342b7131b5ec93f9847256	1	NA
59445	8272957362ca2a6a132ac1f261149c35	1	NA
59445	a1293ccd3f035276e2a710dff78cfc6a	1	NA
59445	4ec3c37ae0e81f71e45e19a513b03576	1	NA
59445	280a45251f46698b7768155095e3b72c	1	NA
59445	d2a7db357b2d49230dbbfd85caf8e18f	0	NA
59445	375a405da295b62c0f38b4960a4389b3	0	NA
59445	62a6de95c0b58d4d5b4019975f774088	1	NA
59445	8b4625909268ab348c870c042cacd40c	1	NA
59445	0d5bbaedadd3b3917bcdc14e81e09262	0	NA
59445	6a9f6d443a1881880bb76f3f1cd65810	0	NA
59445	a8a5b3b0c68a8520da2a5fc69e32df34	1	NA
59445	54ed9000667a67aad39a6401838718f6	1	NA
59445	85fac7e337c2bb4605131c75e96208f6	1	NA
59446	03fc57f7b0d11921e7a9e9485a95e6ff	1	NA
59446	3a06ca335710314b59711bb57f22c9c4	1	NA
59447	a80f9b4766aafd0a0960fbc51f7c3c79	1	1
59447	9f7dd1652162b87c7293a9c12ed5a71f	1	NA
59447	4dd89ff5d45c6d955a0e176179723957	0	NA
59447	df78d1f78b9c64e97acf312bf99020bd	1	NA
59447	f17daaba87758fbb10b93ca52da0d8fa	0	NA
59447	40d052eabfc714289f5e71ff7b9b9590	0	NA
59447	df32d0cdc787317ac4355031b8dc989f	0	NA
59447	73b97a199a179f71fa97d173e3059a6d	0	NA
59447	686958d95bdf82b9e9cab08d2b1360c9	1	NA
59447	804416e0cc1e5d68a60bd579ce524ca6	1	NA
59447	a484865027006ddac1b206d517829dc1	0	NA
59447	21765153c22eec90f998967406a0b65a	0	NA
59447	191d786abe1b3d3d1141b027fa835876	1	NA
59447	cc155f771aed2ef26796bc5bcbc2c864	0	NA
59447	71ec92a558fd3527cc298b780341c9f7	1	NA
59447	b258b61bb7ac20128628a3690b7696cf	0	NA
59447	688ea998dda925cfa131559ed2a19d00	1	NA
59447	5a1f14d0a826e61fa87d4113183c16b1	0	NA
59447	5bf8ebcf583789ecdbbdbc87074637a0	0	NA
59447	47981c988fcb4db951c9ff9d419ad5f2	1	NA
59447	65075390b1527c33c4e9dbc26325087c	0	NA
59447	c7409fae5719885a496d1b64f955004f	1	NA
59447	7475279da4159102db324373c87635f3	1	NA
59447	67e396dda4976722ec6a8b0487369d17	0	NA
59447	5d5970037e0850e0dadfdffd39e3c390	1	NA
59447	283d57eb067ec42c5e8d4ee092cc6ab7	1	NA
59447	40366e5944a997751ee98d839bf4de3b	0	NA
59447	af88d7423586a277a87017f30299cc08	1	NA
59447	6c3608c72414febad8e740c4e09f49a0	0	NA
59447	fedea850c70155f1cdc98d2ba107411a	0	NA
59447	d039af20e0d1345d0f19c21dc07a31aa	0	NA
59447	cf325d4b9e66911275c49e455bcc9e0e	0	NA
59447	0f4748c240a21dc2ab876e446458f003	0	NA
59447	a6a6dd46348416046118ce33b2d8c9dd	1	NA
59447	b7b89f2aaf0205e5e50d9fc7c98d5313	0	1
59447	85f5b315f8371684515211047c7e6267	0	NA
59447	b864fb32298455e0906f4303a58e6290	1	NA
59447	5c32f689daee409ee43bd35543a0538f	0	NA
59447	69c71c30759e5eb47efce7800e05f456	0	NA
59447	95979e6874cafda3014c1091d7c79123	0	NA
59447	138ca7ad705980d38358dcab98b33984	0	NA
59447	95d239ccdcbf1fecc5880d78ee114418	0	NA
59447	72e9d5908d9a28dc891a6073342e39a2	0	NA
59447	f2e48f3df2d23c7a770bd02e5daef155	3	NA
59447	ccd37145bc7a890395c017ba8f9bff2b	0	NA
59447	fe3895a8cc887cb3901a9b518512e84a	0	NA
59449	04916bb11313b91e3d4f5f8d9d084c3c	1	NA
59449	7d2945dee9710a824904599b12fe31e7	0	NA
59449	85352fccfbcc07049a19b34fdfd270de	1	NA
59449	907f532e8b888354a73d155402422798	1	NA
59449	80d17d2ad43dc6142ad5e29e4ffc1fb4	0	NA
59449	dbf8c52807cab974b98fb1ae57816688	0	NA
59449	d8b920038957a070a6896ac739a161a7	0	NA
59449	cb8c6c6d431716d2b68b023ae1fe05c2	0	NA
59449	220e4bf9cc068e0a9b577b7992b75b05	0	NA
59449	6f8392b6fe47c822498f054485376a3d	0	NA
59449	3b73a9e02b1c3d31fa187252d2da59ef	1	NA
59449	9b0ed98b956e1932ac64c33e48b4c519	0	NA
59449	e52a36a65a0e65f5e03af8b38a28734f	0	NA
59449	bf1df85a571eabbf7bba744fce7a287b	0	NA
59449	56591773c5df55ca129811760309e231	0	NA
59449	da73776ebf08cf34a6a6ea2a10ed44c1	0	NA
59449	32f7c24d5e78aa1949a2a158f6e63bb7	0	NA
59451	33c36522d7cbe2a4376b977c56f99b1f	4	NA
59451	0cae5496f76b150f2095d69f1e6708b0	2	NA
59451	0d80f51347d452dab1a671ab3dcf518a	1	NA
59451	b01993262b942ccf5a43baf543489eac	1	0
59451	ad39d396bb6df5d89ed2500da5da272e	1	NA
59451	70fe28e2dd68d228255f9fb37c5ae67b	1	NA
59451	111879b913e076f3150b25d3d0af9335	1	NA
59451	a9c4555d77722332f00388ccd08fa96a	4	NA
59451	1df2b3a4826eccce81d4aa92b2ada154	1	NA
59451	5aa56ab40a68a8ffb6617f81e8d83932	0	NA
59455	ad09d815ee12221eb339a58298bef7c5	0	NA
59455	fefb2a6bb7546c8488bf609c1fe8ba84	1	NA
59455	957f435372799305278971e7a3157ad5	1	NA
59456	48ea31ec877ed7830dab2efde4a5e07f	1	NA
59456	32516bc38c81c08282f083ef3ab0e9c3	1	NA
59456	40ab2e3e1ad6a452e7033d19d7cbfec4	1	NA
59456	4af3b82ad06318853bca1f4bd5fa8f8a	1	NA
59456	129559e1739a7f7c43b82a2e64f38933	1	NA
59456	3885875329d75f58f26e707878f296dc	1	NA
59456	f6b3af857ddd82d2e4307f6ba50dfd9c	1	NA
59456	98bbca47ba5f31a445349314b90df247	0	NA
59456	faeb33a51aacf6aaa17387604e2a59b3	1	NA
59456	3bbccf98c1a58d9d1899946b8fd66748	1	NA
59456	1caa77e7ef3b4d6e7e8bde0ff602f7dd	1	NA
59456	5c28513001d8acb48bf6f0d526362c87	1	NA
59457	576b6f7dae4aaaf4cb2f4efc4a9d6142	1	1
59457	42142cf204c53349b0dc401389c85639	4	4
59457	669d9118918fbe8a9fb57c69b89a28e0	0	0
59457	8399c79ffc286aa73607c9ae4d42b7e9	0	0
59457	0bdafe3170e86b8ed3cf86b407f28603	4	4
59457	08de5c795f6e1d8bc13a0c340a083d98	4	4
59457	2607246c66bfdcc52b6ba81869352159	1	1
59457	cbe40380a00aecee0375fa701d29dcf6	1	1
59457	61db96aa43e0939b91806da7a730800e	0	0
59457	29d2cfa605f297f585ecc4900ab329a6	4	4
59457	a3859d77e069b787150a00f4d8d71455	1	1
59457	fa29f2c513da98a754936e65632d98a5	1	1
59457	7cf95f21c6789c79086b6ab0c156d3b9	0	0
59457	0195b31ee74edfbc7bde45d425a38c2b	4	4
59457	cbe3666b44822795263c3bb9af1bf8aa	0	0
59457	a29d221edac26cc95810173c46acdf80	4	4
59457	7b31aed42a10343c6583736c936d1426	0	0
59457	c42bd9ddf3edc80fdee5e8df7cd1b074	4	4
59457	680b0620da8682d6dbdbe03c727b4b40	1	0
59457	812902e5ec0975fd330308ff56a5b31d	1	1
59457	c9b160670dfa9901f6a6c87c7feac8d8	4	4
59457	842c581f3ceaa7af5dc68c406ff93d38	4	4
59457	916f5b9e15aab0ff7a23fd8108e34541	1	1
59457	4713654a3dee3c41c39c0ca16591c482	1	1
59458	72685488584fa08b10992dd5f3e5ea6b	1	NA
59458	f7c26ab31e03065993a7ace7b4835878	0	NA
59459	08cc797f0cbfaf9962f35d862cb11bbc	0	0
59459	a4cf4d03734a4d7af2ff1d83a8b481dc	0	1
59459	ff686e170993405e9876e04f40c1fc2a	0	0
59459	cc2e494e110fbf85e73959d41359e6cc	1	1
59459	afd43a7ccbd982fb68b8db79087fb3cf	1	1
59459	d2bef8cca100b0b126f96161cdbbc79c	0	1
59459	65d1ebcde594ac682da93db958b92152	0	0
59459	36a0fab83b0f345538817d17127120bc	1	1
59461	5d58f677801c7683bc75072ae2e1c44a	0	NA
59462	72a4aa12a3bc4640a701d7af615ed8d3	0	NA
59462	724132bb972e70181201331aa37b2fff	1	NA
59462	54f4d399c0dfea37a7e2685adaeb2963	0	NA
59462	b90284a1c6afe5cc9afab1595713dc25	1	NA
59462	1ca0a0f5914432b524f6c0324502eb57	1	NA
59462	5272fb4e335256e046cb3e54a27396bd	0	NA
59462	e6c14955b453ebe875bc4be7ed92d499	0	NA
59462	3da63e276e12af037ab7f16b86a6a8a0	1	NA
59464	7d251469fb6acf8a29632e85ac643ddd	0	NA
59464	33afe7bd38e504d0301213ae1233d9f6	0	NA
59464	86a9d98d5773a63337146ec6ddff8792	0	NA
59464	d6d77f5bd365bdf1afe4cfd566066cfd	0	NA
59464	1d9b66b970906d143bfc77a20bc3f890	0	NA
59464	32576edb3781ce407b335fc51cf4cb56	0	NA
59464	14c33604562bf95248254098527c8a81	0	NA
59466	4442e2131d0bc9919ce4f89b809cd7e2	0	NA
59466	b5aa46455746210b97600e121bb92e7f	1	NA
59466	0cd852e8713d3b919b39ba8c6491ea41	1	NA
59466	938d7b82f42007b9ade630678489bb11	1	NA
59466	ed0417d13fd3fdf2bcae2e87b2a2337f	0	NA
59466	8792b0294a69a8608929159efccca30b	0	NA
59466	4eece6e4bf79a8eda29592008e39606b	0	NA
59466	20629ddf8a0ca90f4d09572f3396afac	0	NA
59467	f983d2618aa0e76c941c964d08118bf7	1	NA
59467	da7a8eb5c11654b936da6cf3f78ad32f	1	NA
59467	3fcdad20f3360c0d04730363326156a2	1	NA
59467	5b4ee4cd06ad87a0eb192ed9ffd94142	1	NA
59467	95bef5ceab0ab7cb472571ffd45dbece	1	NA
59467	63229d3949c8115679d8c71b6fd94c0e	0	NA
59467	ed044c1ecdd91a8af69e87f073e6c4a2	0	NA
59467	50eb9fd9180a7108e60a6e8a74abce9c	0	NA
59467	cc2987e47db0b68e2821482ee7103614	0	NA
59468	df283aca4983701bf03e74309d4c8d63	1	NA
59470	d9866bea077c07d58a242584ec19ff38	4	4
59470	e7e035c296149d541670283348f8a3e7	0	4
59470	ba5ac40500c2c04ff5439ec5e4f8057c	4	4
59470	930f0533cc84f915ac7d4aff1f855f01	4	4
59471	9e3b08a4944756f9fa96dd2b9b3e97e4	1	NA
59471	44d8729910aede9d47068ca7c2d24873	1	NA
59471	0948d5cee066c71593017754acd7a726	0	NA
59471	39dbada596fee174321cbde93559edcd	3	NA
59471	2d9f47f33811806966ced4b4c85caf5f	1	NA
59472	0314efc4b6b3d57a52e1b0b53e102c87	1	NA
59473	95c34967a75873fa1e5ef282bbc74992	1	0
59474	fea75fdd4bcd4f87ff4d3d4c9da75617	1	NA
59474	0c7fe3277e829bbcd91d4e81a5f177ea	0	NA
59474	ed66ead9f4730f7ba09b724c29d42231	1	NA
59474	85b1a847241ebc16bd90aff23e2ef604	1	NA
59474	56876882a7041e280f3c2fbbd9407b13	1	NA
59475	5136dfa492b410b1875c6e283695492f	1	NA
59475	b33d6612e6c2e75ed2eeec88fa0d8c07	1	NA
59475	42ca6daaeab7b45fb5544a5691090a4f	1	NA
59476	818a34961e6c1b97237ec419d8e00402	3	NA
59476	e7974578b7ae20992d3a8fe09a0295ae	3	NA
59476	aa676c5a77b2db3d0d5b1498a7bdaa3e	3	NA
59476	26ded59371808d3876bc560354b458bd	3	NA
59476	815c463cb2cae8d51b1dc4d93e8819ae	3	NA
59476	c9cdff8cb91fa28a8949aef494ac756e	3	NA
59476	2a3103b6782a10e2d820ecd68304ac09	3	NA
59476	183be9032c798fb48bf59f7d398c23d0	3	NA
59476	ea47f6d244c752ec4bd84c2e85dc682d	0	NA
59476	6096ffb304c648e6102f552c84d07dcd	0	NA
59476	420c6472359e103cf67ce88c9fa6f354	0	NA
59477	574d68fb8b50d03c40c1b9185b3387f7	1	NA
59477	39da63f664a8d73162e032961d7d716c	0	NA
59477	2bf54d0d8bcfdaf08a339afcc1da6a42	1	NA
59477	72260a8b0c837dd3460023718eeb224a	0	NA
59479	a27a7b46ddaee026b694c5f6ddc0e80a	0	NA
59479	1e46948e0625e405ebdb2e54e0a03324	0	NA
59479	b53b09da6888eb3f33936a9ca7324c28	0	NA
59479	e698f7911e2a60d01a29cca7c35f0290	0	NA
59479	ebc3b6b36da342329d1657fe16bce651	0	NA
59479	272525d3d9dd93814318c26771a2d3df	0	NA
59479	d8e714358c6f9202f402959369a01cce	0	NA
59479	2ed8b3a6e205bc91ccab3062a49dbdec	1	NA
59479	a37cb447272d4b95a7a8943d5bff76b4	0	NA
59479	4ad4c6523642914f191bcc76991a1300	0	NA
59479	948c5ca6718e06f09c325b55e19a79d1	0	NA
59479	c2e7e26bd1e7a18eb3c7ca9835842be1	0	NA
59479	2e867d304113ea7a302001355ca9a363	0	NA
59479	c9554629bc408ff2391e7482a3eae866	0	NA
59479	afc36037b909b93f11d0efbf01c47bbe	0	NA
59479	532bdeef589713541c716ac91e6d8186	0	NA
59479	1094db47437bfd569575467dcc7d8284	1	NA
59479	169021662c664065d6bb3a3118f8ea33	0	NA
59479	ab521071fc66e17fc4ff44812e1693b6	0	NA
59479	5650c3b8088217af7d6720262620b457	0	NA
59479	9cfa03ee680c7d88aa878bfc5103d202	0	NA
59479	5f979923fae91557066409690c9e11c8	0	NA
59479	860de6c1d8acfe5745bf2ce6cebdd9ac	0	NA
59479	9ddd33ba0ef7081e88bbce2971c5c129	0	NA
59479	dbcadd9c1049f6d4e7f162985e8fcef3	1	NA
59480	beaa3e33b6b92324af4b1efc9ef58bb1	0	NA
59480	bc2de32cd07aa35f5dbb110280818e9c	1	NA
59480	dae8da66942848d77618df49d925a457	1	NA
59482	43a1574e7ba2d149d3e0f54a791abf4f	0	NA
59482	73103282cf214a2f6c5d2c70d0bbdeba	1	NA
59482	d5400f663b5e45bee6fa9fa707a5e6f0	0	NA
59482	6e306e953373170f821aa962fda3622f	0	NA
59482	e82bac903cf90965390f7399b2334e00	0	NA
59482	5153184f99940cd7e4287b28d755276f	0	NA
59482	dda1ca87b2f3dcfb7f9e8ea6778ac515	0	NA
59482	27a781b52d429e6cf8f592186e645ec8	1	NA
59482	612d85fa7653bd430c13c4872fda80d6	0	NA
59482	d2f98e23b1dfdf6ac323908db8e6c2c3	0	NA
59482	04ad4f4ba0b5a1406a40049adea4952e	0	NA
59484	736dc9197b466c91f4b1b1fad9d059ea	0	NA
59484	e7655155eb3c24b195a6371c8a5b53af	0	NA
59484	724fec0a804889cd978ad2d48170823b	0	NA
59484	ee950e64a50019654ef5cb497c487d3c	1	NA
59484	04e462ae0f16f3e27f0995fe273b9943	1	NA
59484	67ced7a2fb077074b1d4c72f1634d73d	0	NA
59484	0179dca0dff303d4533e3eeefc4fe57d	1	NA
59484	a2fc338e01d179bad506010b9add021a	0	0
59484	181dec0e2118ea009ef6e0ff37d31b6b	0	NA
59484	b0487bb4e437f26f0c7ddac892b21edf	0	NA
59484	27cfd1cf34ffe9494cfbeea852e8e2d6	1	NA
59484	67301ccd4405fe0cf08728189152aa72	0	NA
59484	363545b93bc3744b533e38c75170d49e	0	NA
59484	b6795e0ed2dab7dc0166b5db2aab7789	1	NA
59484	f4ca7e762baaac9dbebe911b386b069f	1	NA
59484	023d22a0fd2a2c54741cafc76435a3e2	1	NA
59484	02c7f0dbc08ea9fd2dc16e5d3b62a976	0	NA
59484	1465d06097351ee2f4b28c9a6af248de	0	NA
59484	96ea9a84ac315592e4b83cd0afb832b9	0	NA
59484	5fa8d731423624b8e50044d62f7ccf67	1	1
59484	5797b8a07bf0f7d6cd0ab8e1dfda3625	0	NA
59484	8599f96d04ac9d264f61517cffeeaba4	1	NA
59484	d358c412e9aba304e851cda3d32673b5	1	NA
59484	d69d975cc610e33e178cbbcea14b4a25	0	NA
59484	0b46b3bad9fae5bb3effaa4ecc7152b8	0	NA
59484	573e69cfdee933c637125f3f9ad704c2	1	NA
59484	81f6a604737fa01fff55736ecf7ddc86	1	NA
59484	782492a64a3fb6e0b4e6db80a49f7a27	0	NA
59484	77d10d154765d61ef2a50d2471cf2b33	1	NA
59484	22f97c17e68672d282bc80528060092c	1	NA
59484	3d87e91e4faae48b0f9138960ac76333	1	NA
59484	518050321d3a36c61f991847d6a02865	1	NA
59484	5b0a5c3a919795bbc9b7b46f889dc3fc	1	NA
59484	d43d1d0bbe2cbae725ca53616e6dd608	1	NA
59484	006d6726b329621cb21fa163d40c4de7	1	NA
59484	85ac09c91f81e2a8fce7ca611a7fb66a	0	NA
59484	3ca97e8907fddbeb2ebec5254face360	1	NA
59485	4c3200faf11b34b056bf75d9edc7aafb	1	NA
59485	53ad7f468786d648b5c0b72a3ed33c86	1	NA
59485	a2a04dce554bd497ec1a5ffd7642bbae	1	NA
59486	85e5999e5383c5025eaa601a4b8669eb	4	NA
59486	5424346b43018c6b07944567917a6620	1	NA
59488	8d973a7e8795110c4f4159f6eda2b27d	0	NA
59488	4b8acc0a981c9e72b89916e61a6de2f3	1	NA
59488	14b53fe1729e5682d7906f439a4e0be9	1	NA
59488	a26a09ac69fbe0ce6e0b193e1c58d4ed	0	NA
59488	9fd0698e4126fed36d1daf06741fd598	1	NA
59489	5cf8873122441c367e2f6fb1cde00460	0	NA
59489	8e0ed46e99711db832f87f156ded8f26	1	NA
59489	05cd4c2b7edf6f68935819677242d521	0	NA
59489	e2bfa37c6dd8c84b291333132719b823	0	NA
59489	496477dc959647cee8d0caac92090ae4	0	NA
59489	c05d1cc6c324f5209118e3725e855f24	0	NA
59489	12af31d6a7c8ea963f4e4b63e9d9fa51	1	NA
59489	17ace621a851b8c1da48dbce7687d62a	1	NA
59490	2546af3e014eac7f3b54bcc6cf252f3d	1	NA
59491	85732c5808a449ac2b08242c0a41ce12	1	NA
59491	07e7a6c21f62f1cfd96ec18c2cd51e23	1	0
59491	d5edd6d0e32b6f090c674093d8792736	0	NA
59491	3aaac207939264026b21729baf300e3e	1	NA
59491	e675f3e5f365a4a60b52f93f1542eaf3	1	NA
59491	47a2189de340df7db14cb21b7bca6845	0	NA
59491	1c50c1eba1aa50fc894cd21556371c78	1	NA
59491	9ccd51b542735e05ddf8f5c357b88fb0	1	NA
59491	5871aa59812b472de5bb2dda91add4d2	1	NA
59491	94f43068233eff4dd23f8177449a6d7e	0	NA
59491	dbc6f6c31658cbb73dc7bc611c433f4f	0	NA
59491	d029cb44c94cb0dffd78a6a383fded4c	1	NA
59491	99f933d7ada0f89efb4528d25f62aeac	1	NA
59491	1b48ac69e4a6e97900a513bac81f32fc	1	NA
59491	aebd442b65edbbe9b2fd23cf5d658fb1	1	NA
59491	2e7d1191ce62ece2f2b96926aa05ec3e	0	NA
59491	2fed0414900ab5c22f5ad2e8807792aa	1	NA
59491	158e258ada3110ce88ce1c74220f54ac	0	NA
59491	eb19b63488608c2a567db723ad144752	0	0
59491	2d963fdf6f2e389108aa9c7d5b976571	0	NA
59491	0ff0478b4a3d4d3f668dc8447f5041ea	1	NA
59491	3ed40fe37cf1525c1e73404bab72671b	0	NA
59491	a679eb3f4ef4374fdfc33aff764f0d3d	0	NA
59491	1f011eed65bdad87fd8f43760d716177	0	NA
59491	58d56678849ee4a29c7a698b14419c57	0	NA
59491	3d6ab714208003ba2d3160f016363ad9	0	NA
59491	4af5eea6f9ab267eefa1945def0362e0	0	NA
59491	214dcbd77fe05f2d8c0a5bc5cf074103	1	NA
59491	d7b1a79ccd748047ee126c04f737dfc8	1	NA
59491	223d097ce61c30d7f93a87fba02cf4d0	1	NA
59491	66b9dd5373dcf69bd8750eec5f6b33a6	0	NA
59491	f68eee36768b27c4d4319e518bbd5a0f	0	NA
59491	8125f9463df37133383f20dfff0316d7	0	NA
59491	512e864e18304b03971cf0c26e9f176b	1	NA
59491	846680d5651c021d543857da8d58b91a	0	NA
59491	bd896549bf4af2e094e4cadc0978b9fb	0	NA
59491	1bd49545be72207a992f3fd7c4542925	0	NA
59491	f30c6f968c502b95c88f72a1313c549e	1	NA
59491	77fd0fa6b457fb21eb0c0ddea18d2b16	0	NA
59491	441142eb1dead35fd6ff4fcc33dd9536	0	NA
59491	20295e618d108cafd2c58544b29405d8	0	NA
59491	cfb1fe2a0b58173ecd3e4a5075f19896	0	NA
59491	6bad4ce48c474317f7c3d50a692edd72	0	NA
59492	a45d3cbb8df6c79b21ffabd82a338f9b	1	NA
59492	e0f2b6f0c7e8dd7df2db2c7dd9dfd043	1	NA
59494	c36207647c13e898a194861c7b6b2401	4	NA
59495	2c1f3e4b5b6b7149909431a84672c743	1	NA
59495	a6b6495115f6a3012540362da4081dbc	0	NA
59495	362c297994fb1fa34c1a27d284d63861	1	NA
59495	1ff0c7343374baff0b9d380c0313e32f	2	NA
59495	dc963d2964751ae17aef5d472f6de478	1	NA
59497	5d151648dd2fe3c46a9294766c3c36e0	0	NA
59497	e4242a5ad776bf74435e7ff75f7135a6	0	NA
59497	af47524552ccc78bf4a819537e163e9f	0	NA
59497	95cdf8cc795bac7fc044fa92499c119e	0	NA
59497	3de7e5799bdf59bad462052f0f65129a	0	NA
59499	71698bf08e31835c2445ed7a6b5de2e8	1	2
59499	ecd13942a0221791cbb53dd7da64902c	0	NA
59499	7364510a55dfbae155fa48dc335eacdb	0	NA
59499	8042fee93efc58b02cf4ce5f5e285618	0	NA
59499	3cdf8192b711544da7d95bcecb19de40	0	NA
59499	149b9d99e031dce8a6748fb74bbe2752	0	NA
59499	e3ecf20cc342c786036d3eb7611c4ddb	0	NA
59499	cd85747deb935aeebf667107f68949f5	0	NA
59499	970812eb61ac54f6fe0105f1636361e3	1	2
59499	83e6fa55d7511266f2cfe2d913925ed6	0	NA
59499	5bd6e65670babf379eb9ae7e7566c3d7	0	NA
59499	88fc3ab39ec8b89b7b31d6ce7598c3da	0	NA
59500	015136e9242388b95a7008ae8f223182	1	1
59500	dfa6fd46f646e81788fb5f00e25ed2da	1	1
59501	90ce56c7450fae347ad96a2d06475dc7	0	NA
59501	42455b258f3857afe12b3fce0e07ea35	1	NA
59504	3914e6cde373e18bc699eed591769c4a	1	NA
59504	688bb68900073cf96d8a205c208548f2	0	NA
59504	024fba1d03eb52b0a1c198215daebb70	0	NA
59504	584167b84b49b1c4ffb27ed026f43861	0	NA
59504	8bf0f9b8bee301d5149d0a93eda0eb82	0	NA
59504	c36912062a42604433b113ee92cfa810	0	NA
59505	8f6bd00eafbd496f02c6c490df243cad	4	NA
59505	811c9327b68ed8459d854ef662824b25	1	NA
59505	f02103c1246591f2e3533a06402a11b6	1	NA
59505	433482ceb0997201ce38a239fcc6f6fa	4	NA
59505	ee275b6bf7c1389a7cf90cd4b2a37d39	4	NA
59505	fe2971552c89c937ca6d28a0111dc5b6	4	NA
59505	e71c61975d6fd9ef774d050b02ffd5cd	1	NA
59506	e2adae7471fb0481454cad6d0ee447c7	0	NA
59507	55bd241bf35b3248b85e79cfcc9ff3f1	4	NA
59507	3d6cd9a60fc6495e501497830747d36a	4	NA
59507	6b84c4fc1139bdadb627ef8f7cf1938e	4	NA
59507	b52160b1051e9dcf91a5a58b51bb1c5f	4	NA
59507	a198a28362e24627e4d0e3944e794211	4	NA
59507	f72a131ba3c51e1fc496d904fdf534d0	4	NA
59507	dad98edf751bcabee9902425c303cdf7	4	NA
59507	5e2e9154aed44fab55822872f502b059	4	NA
59507	3efe682f38ec99e280bbdc8f62b4ff82	4	NA
59507	9188d0224063735ce3f2a3aaad9ed542	4	NA
59507	1c4b76e538f8cfb3eefda6ac00430075	0	NA
59507	47e69813611cd8ad61615ad0a4d1422e	0	NA
59507	4673420a626b829dad68831c897850a7	0	NA
59507	6a6210f394c69f34c18e2ba92cec3f36	1	NA
59507	8a7427b8b685b746b9095ee00e902b67	0	NA
59507	43164b49bc83f059c04f22a6c66d85eb	0	NA
59507	f631385514c4014e3deb1449ea57d9b4	0	NA
59507	d10eea4e949c80045039ab3733d153f8	0	NA
