code	natl	n0	n1	sex_m	sex_f	age_15	age_60	res_19	res_20	edu_lo	edu_hi	occ_else	occ_empl
59001	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59001	NLD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59001	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59002	BEL	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59002	ITA	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59002	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59002	ROU	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59003	BEL	33.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59003	ESP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59003	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59004	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59004	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59004	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59005	BEL	6.14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59005	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59005	POL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59005	PRT	4.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59006	BEL	7.64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59006	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59007	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59007	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59008	BEL	16.19	16.19	NA	NA	NA	NA	NA	NA	NA	NA	10.84	NA
59008	BGR	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59008	ITA	27.55	27.55	14.55	13	NA	NA	NA	27.55	NA	NA	NA	NA
59008	POL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59008	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59008	ROU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59009	BEL	102.84	102.84	36.08	66.75	50.05	52.79	34.1	68.73	57.03	45.81	42.46	33.81
59009	BGR	6.89	6.89	NA	6.89	6.89	NA	6.89	NA	NA	NA	NA	NA
59009	DEU	27.05	27.05	15.1	11.96	NA	NA	NA	NA	13.12	13.93	NA	NA
59009	ESP	88.15	88.15	43.96	44.19	55.62	32.53	51.64	36.51	58.64	29.51	37.92	22.19
59009	ITA	94.86	94.86	36.15	58.71	80.96	13.91	65.91	28.95	57.3	37.56	23.01	38.95
59009	NLD	23.86	23.86	11.33	12.53	NA	NA	NA	NA	8.26	15.61	14.35	7.51
59009	Other EU	34.86	34.86	18.1	16.75	NA	NA	NA	NA	17.9	16.96	14.96	15.85
59009	POL	19.05	19.05	NA	NA	NA	NA	NA	NA	5.61	13.44	NA	NA
59009	PRT	110.71	110.71	50.69	60.02	88.21	22.5	44.98	65.73	93.9	16.81	10.89	75.89
59009	ROU	47.54	47.54	15.38	32.16	47.54	NA	47.54	NA	15.1	32.45	19.09	14.88
59011	BEL	10.1	10.1	NA	NA	NA	NA	3.44	6.66	NA	NA	NA	NA
59011	BGR	3.54	3.54	3.54	NA	3.54	NA	3.54	NA	3.54	NA	NA	NA
59011	DEU	3.83	3.83	NA	NA	NA	NA	NA	NA	3.83	NA	NA	NA
59011	ESP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59011	ITA	12.67	12.67	NA	NA	6.84	5.83	NA	NA	NA	NA	NA	NA
59011	NLD	7.71	7.71	NA	NA	NA	NA	7.71	NA	NA	NA	NA	NA
59011	Other EU	7.2	7.2	NA	NA	7.2	NA	7.2	NA	7.2	NA	NA	NA
59011	PRT	17.69	17.69	7.57	10.12	NA	NA	NA	NA	NA	NA	NA	NA
59011	ROU	22.38	22.38	22.38	NA	22.38	NA	NA	NA	NA	NA	NA	NA
59012	BEL	93.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59012	DEU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59012	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59012	POL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59012	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59013	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59013	DEU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59013	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59013	Other EU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59013	POL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59013	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59013	ROU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59014	BEL	14.94	14.94	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59014	DEU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59014	ESP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59014	ITA	32.98	32.98	NA	NA	13.33	19.64	NA	NA	NA	NA	NA	8.65
59014	POL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59014	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59014	ROU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59015	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59015	DEU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59015	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59015	POL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59015	PRT	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59016	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59017	BEL	60.84	60.84	30.32	30.52	44.67	16.17	36.51	24.33	38.36	22.48	15.86	31.91
59017	ESP	17.56	17.56	NA	NA	NA	NA	NA	17.56	NA	NA	NA	NA
59017	ITA	15.9	15.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59017	Other EU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59017	PRT	122.94	122.94	63.89	59.05	43.61	79.33	12.51	110.43	111.59	11.35	NA	38.71
59017	ROU	21.18	21.18	7.59	13.59	13.85	7.34	21.18	NA	NA	NA	NA	14.49
59018	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59018	ROU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59019	BEL	4.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59019	DEU	4.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59019	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59021	BEL	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59021	BGR	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59021	ESP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59021	ITA	7.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59021	ROU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59022	ESP	4.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59022	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59022	NLD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59022	Other EU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59022	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59023	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59023	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59024	BEL	4.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59024	DEU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59024	ESP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59024	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59024	POL	5.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59024	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59024	ROU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59025	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59025	ESP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59025	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59025	Other EU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59025	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59026	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59027	BEL	4.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59027	ESP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59027	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59027	NLD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59027	PRT	4.05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59028	BEL	7.94	7.94	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59028	ESP	8.92	8.92	NA	NA	NA	NA	4.92	4.01	NA	NA	NA	NA
59028	ITA	4.98	4.98	NA	NA	NA	4.98	NA	4.98	4.98	NA	NA	NA
59028	POL	8	8	4	4	NA	NA	NA	8	8	NA	NA	NA
59028	ROU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59029	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59029	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59029	POL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59029	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59031	BEL	6.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59031	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59032	BEL	8	8	4	4	NA	NA	NA	NA	NA	NA	NA	NA
59032	BGR	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59032	DEU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59032	ESP	5	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59032	ITA	10	10	5	5	NA	NA	NA	NA	4	6	NA	NA
59032	NLD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59032	Other EU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59032	POL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59032	PRT	5	5	NA	NA	NA	NA	NA	5	5	NA	NA	NA
59032	ROU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59033	BEL	20.85	20.85	12.95	7.9	NA	NA	13.86	6.99	16.94	3.91	NA	NA
59033	DEU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59033	ITA	10.12	10.12	5.08	5.04	5.07	5.06	4.07	6.05	NA	NA	NA	NA
59033	NLD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59033	Other EU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59033	POL	8.99	8.99	3.98	5.01	8.99	NA	NA	NA	NA	NA	NA	NA
59033	PRT	10.9	10.9	5.93	4.97	5.92	4.98	NA	NA	10.9	NA	NA	NA
59033	ROU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59034	BEL	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59034	ESP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59034	ITA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59034	NLD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59034	Other EU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59034	POL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59034	PRT	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59034	ROU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59035	BEL	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59035	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59036	BEL	14.88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59036	ESP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59036	ITA	20.96	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59036	Other EU	5.91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59036	POL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59036	PRT	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59037	BEL	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59037	ITA	4.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59037	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59038	ESP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59038	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59038	POL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59039	PRT	4.06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59041	BEL	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59041	DEU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59041	ESP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59041	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59041	NLD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59041	POL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59041	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59041	ROU	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59042	BEL	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59042	DEU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59042	ESP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59042	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59042	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59043	BEL	39.76	39.76	14.43	25.33	NA	NA	15.8	23.97	24.02	15.75	20.98	14.71
59043	DEU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59043	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59043	NLD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59043	Other EU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59043	PRT	11.87	11.87	NA	NA	11.87	NA	NA	11.87	11.87	NA	NA	NA
59044	BEL	49.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	31.54
59044	ESP	5.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59044	ITA	12.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59044	POL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59044	PRT	10.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59044	ROU	5.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59045	BEL	30.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59046	BEL	4.91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59047	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59048	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59049	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59049	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59050	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59051	BEL	5.7	5.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59051	ESP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59051	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59051	NLD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59051	Other EU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59051	POL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59051	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59051	ROU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59052	BEL	7.96	7.96	NA	NA	NA	NA	3.96	4	NA	NA	NA	NA
59052	DEU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59052	ITA	8.09	8.09	NA	NA	NA	NA	NA	8.09	8.09	NA	NA	NA
59052	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59052	ROU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59053	BEL	74.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59053	DEU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59053	ESP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59053	ITA	7.98	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59053	NLD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59053	PRT	7.97	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59054	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59055	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59055	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59055	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59056	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59056	ESP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59057	BEL	3.99	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59057	ROU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59058	BEL	5.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59058	ESP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59058	ITA	5.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59059	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59060	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59060	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59061	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59061	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59062	BEL	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59062	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59063	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59063	ESP	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59063	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59063	PRT	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59064	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59064	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59064	POL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59064	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59065	BEL	63.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59065	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59065	Other EU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59065	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59066	BEL	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59066	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59067	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59067	BGR	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59067	DEU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59067	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59067	Other EU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59068	BEL	17.12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59068	DEU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59068	ESP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59068	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59068	POL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59068	PRT	12.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59068	ROU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59070	BEL	6.07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59070	ROU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59071	BEL	5.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59071	ESP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59071	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59071	NLD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59071	PRT	6.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59072	BEL	18.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59073	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59074	BEL	3.97	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59074	DEU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59074	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59074	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59074	ROU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59075	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59076	BEL	41.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59076	DEU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59076	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59077	BEL	18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59077	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59078	BEL	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59078	DEU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59078	ESP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59078	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59078	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59079	BEL	5.01	5.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59079	BGR	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59079	ESP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59079	ITA	13.03	13.03	9.01	4.02	NA	NA	NA	NA	NA	NA	NA	NA
59079	POL	6.02	6.02	NA	NA	NA	NA	NA	NA	6.02	NA	NA	NA
59079	PRT	6.96	6.96	NA	NA	NA	NA	NA	NA	6.96	NA	NA	NA
59079	ROU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59080	BEL	9.96	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59080	ESP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59080	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59080	Other EU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59080	POL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59080	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59080	ROU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59081	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59081	POL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59081	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59082	ESP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59082	NLD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59082	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59082	ROU	3.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59083	ROU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59084	NLD	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59084	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59085	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59086	BEL	31.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59086	DEU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59086	ESP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59087	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59087	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59087	PRT	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59088	BEL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59088	ITA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
59088	Other EU	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
